Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Mark 13:7,"ὅταν δὲ ἀκούσητε πολέμους καὶ ἀκοὰς πολέμων, μὴ θροεῖσθε· δεῖ  γενέσθαι,",ἀλλʼ,οὔπω τὸ τέλος.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 13:11,"καὶ ὅταν ἄγωσιν ὑμᾶς παραδιδόντες, μὴ προμεριμνᾶτε τί λαλήσητε,",ἀλλʼ,ὃ ἐὰν δοθῇ ὑμῖν ἐν ἐκείνῃ τῇ ὥρᾳ τοῦτο λαλεῖτε· οὐ γάρ ἐστε,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 13:11,ἐν ἐκείνῃ τῇ ὥρᾳ τοῦτο λαλεῖτε· οὐ γάρ ἐστε ὑμεῖς οἱ λαλοῦντες,ἀλλὰ,τὸ πνεῦμα τὸ ἅγιον.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 13:20,"καὶ εἰ μὴ ἐκολόβωσεν κύριος τὰς ἡμέρας, οὐκ ἂν ἐσώθη πᾶσα σάρξ·",ἀλλὰ,διὰ τοὺς ἐκλεκτοὺς οὓς ἐξελέξατο ἐκολόβωσεν τὰς ἡμέρας.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 13:24,—,Ἀλλʼ,ἐν ἐκείναις ταῖς ἡμέραις μετὰ τὴν θλῖψιν ἐκείνην        ὁ ἥλιος σκοτισθήσεται           καὶ ἡ,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 14:28,—,ἀλλὰ,μετὰ τὸ ἐγερθῆναί με προάξω ὑμᾶς εἰς τὴν Γαλιλαίαν.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 14:29,"ὁ δὲ Πέτρος ἔφη αὐτῷ· εἰ καὶ πάντες σκανδαλισθήσονται,",ἀλλʼ,οὐκ ἐγώ.,ἀλλά,Louw Nida 91.11,αλλος,conjunction,—
NA28,Mark 14:36,"καὶ ἔλεγεν· αββα ὁ πατήρ, πάντα δυνατά σοι· παρένεγκε τὸ ποτήριον τοῦτο ἀπʼ ἐμοῦ·",ἀλλʼ,οὐ τί ἐγὼ θέλω ἀλλὰ τί σύ.,ἀλλά,Louw Nida 91.2,αλλος,conjunction,—
NA28,Mark 14:36,σοι· παρένεγκε τὸ ποτήριον τοῦτο ἀπʼ ἐμοῦ· ἀλλʼ οὐ τί ἐγὼ θέλω,ἀλλὰ,τί σύ.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
NA28,Mark 14:49,καθʼ ἡμέραν ἤμην πρὸς ὑμᾶς ἐν τῷ ἱερῷ διδάσκων καὶ οὐκ ἐκρατήσατέ με·,ἀλλʼ,ἵνα πληρωθῶσιν αἱ γραφαί.,ἀλλά,Louw Nida 89.125,αλλος,conjunction,—
