Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Colossians 2:1,Θέλω γὰρ ὑμᾶς εἰδέναι ἡλίκον ἀγῶνα ἔχω ὑπὲρ ὑμῶν καὶ τῶν ἐν Λαοδικείᾳ  καὶ,ὅσοι,"οὐχ ἑόρακαν τὸ πρόσωπόν μου ἐν σαρκί,",ὅσος,Louw Nida 59.7,οσος,pronoun,—
NA28,1 Timothy 6:1,—,Ὅσοι,"εἰσὶν ὑπὸ ζυγὸν δοῦλοι, τοὺς ἰδίους δεσπότας πάσης τιμῆς ἀξίους ἡγείσθωσαν, ἵνα μὴ",ὅσος,Louw Nida 59.7,οσος,pronoun,—
NA28,2 Timothy 1:18,δῴη αὐτῷ ὁ κύριος εὑρεῖν ἔλεος παρὰ κυρίου ἐν ἐκείνῃ τῇ ἡμέρᾳ. καὶ,ὅσα,"ἐν Ἐφέσῳ διηκόνησεν, βέλτιον σὺ γινώσκεις.",ὅσος,Louw Nida 59.19,οσος,pronoun,—
NA28,Hebrews 1:4,τοσούτῳ κρείττων γενόμενος τῶν ἀγγέλων,ὅσῳ,διαφορώτερον παρʼ αὐτοὺς κεκληρονόμηκεν ὄνομα.,ὅσος,Louw Nida 78.52,οσος,pronoun,—
NA28,Hebrews 2:15,"καὶ ἀπαλλάξῃ τούτους,",ὅσοι,φόβῳ θανάτου διὰ παντὸς τοῦ ζῆν ἔνοχοι ἦσαν δουλείας.,ὅσος,Louw Nida 59.7,οσος,pronoun,—
NA28,Hebrews 3:3,"πλείονος γὰρ οὗτος δόξης παρὰ Μωϋσῆν ἠξίωται, καθʼ",ὅσον,πλείονα τιμὴν ἔχει τοῦ οἴκου ὁ κατασκευάσας αὐτόν·,ὅσος,Louw Nida 78.52,οσος,pronoun,—
NA28,Hebrews 7:20,Καὶ καθʼ,ὅσον,"οὐ χωρὶς ὁρκωμοσίας· οἱ μὲν γὰρ χωρὶς ὁρκωμοσίας εἰσὶν ἱερεῖς γεγονότες,",ὅσος,Louw Nida 59.19,οσος,pronoun,—
NA28,Hebrews 8:6,"νυνὶ] δὲ διαφορωτέρας τέτυχεν λειτουργίας,",ὅσῳ,"καὶ κρείττονός ἐστιν διαθήκης μεσίτης, ἥτις ἐπὶ κρείττοσιν ἐπαγγελίαις νενομοθέτηται.",ὅσος,Louw Nida 78.52,οσος,pronoun,—
NA28,Hebrews 9:27,καὶ καθʼ,ὅσον,"ἀπόκειται τοῖς ἀνθρώποις ἅπαξ ἀποθανεῖν, μετὰ δὲ τοῦτο κρίσις,",ὅσος,Louw Nida 59.19,οσος,pronoun,—
NA28,Hebrews 10:25,"μὴ ἐγκαταλείποντες τὴν ἐπισυναγωγὴν ἑαυτῶν, καθὼς ἔθος τισίν, ἀλλὰ παρακαλοῦντες, καὶ τοσούτῳ μᾶλλον",ὅσῳ,βλέπετε ἐγγίζουσαν τὴν ἡμέραν.,ὅσος,Louw Nida 78.52,οσος,pronoun,—
NA28,Hebrews 10:37,ἔτι γὰρ μικρὸν,ὅσον,"ὅσον,        ὁ ἐρχόμενος ἥξει καὶ οὐ χρονίσει·",ὅσος,Louw Nida 67.107,οσος,pronoun,—
NA28,Hebrews 10:37,ἔτι γὰρ μικρὸν ὅσον,ὅσον,",        ὁ ἐρχόμενος ἥξει καὶ οὐ χρονίσει·",ὅσος,Louw Nida 67.107,οσος,pronoun,—
NA28,2 Peter 1:13,"δίκαιον δὲ ἡγοῦμαι, ἐφʼ",ὅσον,"εἰμὶ ἐν τούτῳ τῷ σκηνώματι, διεγείρειν ὑμᾶς ἐν  ὑπομνήσει",ὅσος,Louw Nida 67.139,οσος,pronoun,—
NA28,Jude 10,οὗτοι δὲ,ὅσα,"μὲν οὐκ οἴδασιν βλασφημοῦσιν, ὅσα δὲ φυσικῶς ὡς τὰ ἄλογα ζῷα ἐπίστανται, ἐν τούτοις φθείρονται.",ὅσος,Louw Nida 59.19,οσος,pronoun,—
NA28,Jude 10,"οὗτοι δὲ ὅσα μὲν οὐκ οἴδασιν βλασφημοῦσιν,",ὅσα,"δὲ φυσικῶς ὡς τὰ ἄλογα ζῷα ἐπίστανται, ἐν τούτοις φθείρονται.",ὅσος,Louw Nida 59.19,οσος,pronoun,—
NA28,Revelation 1:2,ὃς ἐμαρτύρησεν τὸν λόγον τοῦ θεοῦ καὶ τὴν μαρτυρίαν Ἰησοῦ Χριστοῦ,ὅσα,εἶδεν.,ὅσος,Louw Nida 59.19,οσος,pronoun,—
NA28,Revelation 2:24,"ὑμῖν δὲ λέγω  τοῖς λοιποῖς τοῖς ἐν Θυατείροις,",ὅσοι,"οὐκ ἔχουσιν τὴν διδαχὴν ταύτην, οἵτινες οὐκ ἔγνωσαν τὰ βαθέα  τοῦ σατανᾶ ὡς",ὅσος,Louw Nida 59.7,οσος,pronoun,—
NA28,Revelation 3:19,ἐγὼ,ὅσους,ἐὰν φιλῶ ἐλέγχω καὶ παιδεύω· ζήλευε οὖν καὶ μετανόησον.,ὅσος,Louw Nida 59.7,οσος,pronoun,—
NA28,Revelation 13:15,"τοῦ θηρίου, ἵνα καὶ λαλήσῃ ἡ εἰκὼν τοῦ θηρίου καὶ ποιήσῃ [ἵνα]",ὅσοι,ἐὰν μὴ προσκυνήσωσιν τῇ εἰκόνι τοῦ θηρίου ἀποκτανθῶσιν.,ὅσος,Louw Nida 59.7,οσος,pronoun,—
NA28,Revelation 18:7,—,ὅσα,"ἐδόξασεν αὐτὴν καὶ ἐστρηνίασεν, τοσοῦτον δότε αὐτῇ βασανισμὸν καὶ πένθος. ὅτι ἐν τῇ",ὅσος,Louw Nida 78.52,οσος,pronoun,—
NA28,Revelation 18:17,Καὶ πᾶς κυβερνήτης καὶ πᾶς ὁ ἐπὶ τόπον πλέων καὶ ναῦται καὶ,ὅσοι,"τὴν θάλασσαν ἐργάζονται, ἀπὸ μακρόθεν ἔστησαν",ὅσος,Louw Nida 59.7,οσος,pronoun,—
NA28,Revelation 21:16,καὶ ἡ πόλις τετράγωνος κεῖται καὶ τὸ μῆκος αὐτῆς,ὅσον,[καὶ] τὸ πλάτος. καὶ ἐμέτρησεν τὴν πόλιν  τῷ καλάμῳ ἐπὶ σταδίων δώδεκα χιλιάδων,ὅσος,Louw Nida 67.139,οσος,pronoun,—
