Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 10:11,"Εἰς ἣν δʼ ἂν πόλιν ἢ κώμην εἰσέλθητε, ἐξετάσατε τίς ἐν αὐτῇ ἄξιός ἐστιν· κἀκεῖ μείνατε ἕως",ἂν,ἐξέλθητε.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Matthew 10:14,καὶ ὃς,ἂν,"μὴ δέξηται ὑμᾶς μηδὲ ἀκούσῃ τοὺς λόγους ὑμῶν, ἐξερχόμενοι ἔξω τῆς οἰκίας ἢ",ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Matthew 10:23,"ἀμὴν γὰρ λέγω ὑμῖν, οὐ μὴ τελέσητε τὰς πόλεις τοῦ Ἰσραὴλ ἕως",ἂν,ἔλθῃ ὁ υἱὸς τοῦ ἀνθρώπου.,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Matthew 10:33,ὅστις δʼ,ἂν,"ἀρνήσηταί με ἔμπροσθεν τῶν ἀνθρώπων, ἀρνήσομαι κἀγὼ αὐτὸν ἔμπροσθεν τοῦ πατρός μου τοῦ ἐν [τοῖς] οὐρανοῖς.",ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Matthew 10:42,καὶ ὃς,ἂν,"ποτίσῃ ἕνα τῶν μικρῶν τούτων ποτήριον ψυχροῦ μόνον εἰς ὄνομα μαθητοῦ, ἀμὴν λέγω",ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Matthew 11:21,"ἐν Τύρῳ καὶ Σιδῶνι ἐγένοντο αἱ δυνάμεις αἱ γενόμεναι ἐν ὑμῖν, πάλαι",ἂν,ἐν σάκκῳ καὶ σποδῷ  μετενόησαν.,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Matthew 11:23,"ὅτι εἰ ἐν Σοδόμοις ἐγενήθησαν αἱ δυνάμεις αἱ γενόμεναι ἐν σοί, ἔμεινεν",ἂν,μέχρι τῆς σήμερον.,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Matthew 12:7,"εἰ δὲ ἐγνώκειτε τί ἐστιν· ἔλεος θέλω καὶ οὐ θυσίαν, οὐκ",ἂν,κατεδικάσατε τοὺς ἀναιτίους.,ἄν,Louw Nida 71.14,αν,particle,conditional
NA28,Matthew 12:20,"κάλαμον συντετριμμένον οὐ κατεάξει           καὶ λίνον τυφόμενον οὐ σβέσει,        ἕως",ἂν,ἐκβάλῃ εἰς νῖκος τὴν κρίσιν .,ἄν,Louw Nida 71.8,αν,particle,conditional
NA28,Matthew 12:32,"καὶ ὃς ἐὰν εἴπῃ λόγον κατὰ τοῦ υἱοῦ τοῦ ἀνθρώπου,  ἀφεθήσεται αὐτῷ· ὃς δʼ",ἂν,"εἴπῃ κατὰ τοῦ πνεύματος τοῦ ἁγίου, οὐκ ἀφεθήσεται αὐτῷ οὔτε ἐν τούτῳ τῷ",ἄν,Louw Nida 71.8,αν,particle,conditional
