Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 5:19,"διδάξῃ οὕτως τοὺς ἀνθρώπους, ἐλάχιστος κληθήσεται ἐν τῇ βασιλείᾳ τῶν οὐρανῶν· ὃς",δʼ,"ἂν ποιήσῃ καὶ διδάξῃ, οὗτος μέγας κληθήσεται ἐν τῇ βασιλείᾳ τῶν οὐρανῶν.",δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 5:21,Ἠκούσατε ὅτι ἐρρέθη τοῖς ἀρχαίοις· οὐ φονεύσεις· ὃς,δʼ,"ἂν φονεύσῃ, ἔνοχος ἔσται τῇ κρίσει.",δέ,Louw Nida 89.94,δε,conjunction,—
NA28,Matthew 5:22,ἐγὼ,δὲ,λέγω ὑμῖν ὅτι πᾶς ὁ ὀργιζόμενος τῷ ἀδελφῷ αὐτοῦ  ἔνοχος ἔσται τῇ κρίσει,δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 5:22,ἐγὼ δὲ λέγω ὑμῖν ὅτι πᾶς ὁ ὀργιζόμενος τῷ ἀδελφῷ αὐτοῦ  ἔνοχος ἔσται τῇ κρίσει· ὃς,δʼ,"ἂν εἴπῃ τῷ ἀδελφῷ αὐτοῦ· ῥακά, ἔνοχος ἔσται τῷ συνεδρίῳ· ὃς δʼ ἂν",δέ,Louw Nida 89.94,δε,conjunction,—
NA28,Matthew 5:22,"δʼ ἂν εἴπῃ τῷ ἀδελφῷ αὐτοῦ· ῥακά, ἔνοχος ἔσται τῷ συνεδρίῳ· ὃς",δʼ,"ἂν εἴπῃ · μωρέ, ἔνοχος ἔσται εἰς τὴν γέενναν τοῦ πυρός.",δέ,Louw Nida 89.94,δε,conjunction,—
NA28,Matthew 5:28,ἐγὼ,δὲ,λέγω ὑμῖν ὅτι πᾶς ὁ βλέπων γυναῖκα πρὸς τὸ ἐπιθυμῆσαι αὐτὴν ἤδη ἐμοίχευσεν,δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 5:29,Εἰ,δὲ,"ὁ ὀφθαλμός σου ὁ δεξιὸς σκανδαλίζει σε, ἔξελε αὐτὸν καὶ βάλε ἀπὸ σοῦ",δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 5:31,Ἐρρέθη,δέ,"· ὃς ἂν ἀπολύσῃ τὴν γυναῖκα αὐτοῦ, δότω αὐτῇ ἀποστάσιον.",δέ,Louw Nida 89.94,δε,conjunction,—
NA28,Matthew 5:32,ἐγὼ,δὲ,λέγω ὑμῖν ὅτι πᾶς ὁ ἀπολύων τὴν γυναῖκα αὐτοῦ παρεκτὸς λόγου πορνείας ποιεῖ,δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 5:33,"Πάλιν ἠκούσατε ὅτι ἐρρέθη τοῖς ἀρχαίοις· οὐκ ἐπιορκήσεις, ἀποδώσεις",δὲ,τῷ κυρίῳ τοὺς ὅρκους σου.,δέ,Louw Nida 89.94,δε,conjunction,—
NA28,Matthew 5:34,ἐγὼ,δὲ,"λέγω ὑμῖν μὴ ὀμόσαι ὅλως· μήτε ἐν τῷ οὐρανῷ, ὅτι θρόνος ἐστὶν τοῦ θεοῦ,",δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 5:37,ἔστω,δὲ,"ὁ λόγος ὑμῶν ναὶ ναί, οὒ οὔ· τὸ δὲ περισσὸν τούτων ἐκ τοῦ πονηροῦ ἐστιν.",δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 5:37,"ἔστω δὲ ὁ λόγος ὑμῶν ναὶ ναί, οὒ οὔ· τὸ",δὲ,περισσὸν τούτων ἐκ τοῦ πονηροῦ ἐστιν.,δέ,Louw Nida 89.87,δε,conjunction,—
NA28,Matthew 5:39,ἐγὼ,δὲ,λέγω ὑμῖν μὴ ἀντιστῆναι τῷ πονηρῷ· ἀλλʼ ὅστις σε ῥαπίζει εἰς τὴν δεξιὰν,δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 5:44,ἐγὼ,δὲ,"λέγω ὑμῖν· ἀγαπᾶτε τοὺς ἐχθροὺς ὑμῶν  καὶ προσεύχεσθε ὑπὲρ τῶν διωκόντων ὑμᾶς,",δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 6:1,Προσέχετε [,δὲ,] τὴν δικαιοσύνην ὑμῶν μὴ ποιεῖν ἔμπροσθεν τῶν ἀνθρώπων πρὸς τὸ θεαθῆναι αὐτοῖς· εἰ,δέ,Louw Nida 89.94,δε,conjunction,—
NA28,Matthew 6:1,Προσέχετε [δὲ] τὴν δικαιοσύνην ὑμῶν μὴ ποιεῖν ἔμπροσθεν τῶν ἀνθρώπων πρὸς τὸ θεαθῆναι αὐτοῖς· εἰ,δὲ,"μή γε, μισθὸν οὐκ ἔχετε παρὰ τῷ πατρὶ ὑμῶν τῷ ἐν τοῖς οὐρανοῖς.",δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 6:3,σοῦ,δὲ,"ποιοῦντος ἐλεημοσύνην μὴ γνώτω ἡ ἀριστερά σου τί ποιεῖ ἡ δεξιά σου,",δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 6:6,σὺ,δὲ,"ὅταν προσεύχῃ, εἴσελθε εἰς τὸ ταμεῖόν σου καὶ κλείσας τὴν θύραν σου πρόσευξαι",δέ,Louw Nida 89.124,δε,conjunction,—
NA28,Matthew 6:7,Προσευχόμενοι,δὲ,"μὴ βατταλογήσητε ὥσπερ οἱ ἐθνικοί, δοκοῦσιν γὰρ ὅτι ἐν τῇ πολυλογίᾳ αὐτῶν εἰσακουσθήσονται.",δέ,Louw Nida 89.94,δε,conjunction,—
NA28,Matthew 6:15,ἐὰν,δὲ,"μὴ ἀφῆτε τοῖς ἀνθρώποις , οὐδὲ ὁ πατὴρ ὑμῶν ἀφήσει τὰ παραπτώματα ὑμῶν.",δέ,Louw Nida 89.94,δε,conjunction,—
