Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Luke 20:29,ἑπτὰ,οὖν,ἀδελφοὶ ἦσαν· καὶ ὁ πρῶτος λαβὼν γυναῖκα ἀπέθανεν ἄτεκνος·,οὖν,Louw Nida 89.127,ουν,conjunction,—
NA28,Luke 20:33,ἡ γυνὴ,οὖν,ἐν τῇ ἀναστάσει τίνος αὐτῶν γίνεται γυνή; οἱ γὰρ ἑπτὰ ἔσχον αὐτὴν γυναῖκα.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 20:44,Δαυὶδ,οὖν,"κύριον αὐτὸν καλεῖ, καὶ πῶς αὐτοῦ υἱός ἐστιν;",οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 21:7,"Ἐπηρώτησαν δὲ αὐτὸν  λέγοντες· διδάσκαλε, πότε",οὖν,ταῦτα ἔσται καὶ τί τὸ σημεῖον ὅταν μέλλῃ ταῦτα γίνεσθαι;,οὖν,Louw Nida 91.7,ουν,conjunction,—
NA28,Luke 21:14,θέτε,οὖν,ἐν ταῖς καρδίαις ὑμῶν μὴ προμελετᾶν ἀπολογηθῆναι·,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 22:70,εἶπαν δὲ πάντες· σὺ,οὖν,εἶ ὁ υἱὸς τοῦ θεοῦ; ὁ δὲ πρὸς αὐτοὺς ἔφη· ὑμεῖς λέγετε ὅτι ἐγώ εἰμι.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 23:16,παιδεύσας,οὖν,αὐτὸν ἀπολύσω.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,Luke 23:22,ὁ δὲ τρίτον εἶπεν πρὸς αὐτούς· τί γὰρ κακὸν ἐποίησεν οὗτος; οὐδὲν αἴτιον θανάτου εὗρον ἐν αὐτῷ· παιδεύσας,οὖν,αὐτὸν ἀπολύσω.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,John 1:21,καὶ ἠρώτησαν αὐτόν· τί,οὖν,; σὺ Ἠλίας εἶ; καὶ λέγει· οὐκ εἰμί. ὁ προφήτης εἶ σύ; καὶ ἀπεκρίθη· οὔ.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,John 1:22,εἶπαν,οὖν,αὐτῷ·  τίς εἶ; ἵνα ἀπόκρισιν δῶμεν τοῖς πέμψασιν ἡμᾶς· τί λέγεις περὶ σεαυτοῦ;,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,John 1:25,καὶ ἠρώτησαν αὐτὸν καὶ εἶπαν αὐτῷ· τί,οὖν,βαπτίζεις εἰ σὺ οὐκ εἶ ὁ χριστὸς οὐδὲ Ἠλίας οὐδὲ ὁ προφήτης;,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,John 1:39,λέγει αὐτοῖς· ἔρχεσθε καὶ ὄψεσθε. ἦλθαν,οὖν,καὶ εἶδαν ποῦ μένει καὶ παρʼ αὐτῷ ἔμειναν τὴν ἡμέραν ἐκείνην· ὥρα ἦν ὡς δεκάτη.,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,John 2:18,Ἀπεκρίθησαν,οὖν,οἱ Ἰουδαῖοι καὶ εἶπαν αὐτῷ· τί σημεῖον δεικνύεις ἡμῖν ὅτι ταῦτα ποιεῖς;,οὖν,Louw Nida 89.50,ουν,conjunction,—
NA28,John 2:20,εἶπαν,οὖν,"οἱ Ἰουδαῖοι· τεσσεράκοντα καὶ ἓξ ἔτεσιν οἰκοδομήθη ὁ ναὸς οὗτος, καὶ σὺ ἐν τρισὶν ἡμέραις ἐγερεῖς αὐτόν;",οὖν,Louw Nida 89.50,ουν,conjunction,—
