Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Matthew 12:41,Ἄνδρες Νινευῖται ἀναστήσονται ἐν τῇ κρίσει μετὰ τῆς γενεᾶς,ταύτης,"καὶ κατακρινοῦσιν αὐτήν, ὅτι μετενόησαν εἰς τὸ κήρυγμα Ἰωνᾶ, καὶ ἰδοὺ πλεῖον Ἰωνᾶ ὧδε.",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 12:42,βασίλισσα νότου ἐγερθήσεται ἐν τῇ κρίσει μετὰ τῆς γενεᾶς,ταύτης,"καὶ κατακρινεῖ αὐτήν, ὅτι ἦλθεν ἐκ τῶν περάτων τῆς γῆς ἀκοῦσαι τὴν σοφίαν",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 12:45,ἔσχατα τοῦ ἀνθρώπου ἐκείνου χείρονα τῶν πρώτων. οὕτως ἔσται καὶ τῇ γενεᾷ,ταύτῃ,τῇ πονηρᾷ.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:13,διὰ,τοῦτο,"ἐν παραβολαῖς αὐτοῖς λαλῶ, ὅτι βλέποντες οὐ βλέπουσιν καὶ ἀκούοντες οὐκ ἀκούουσιν οὐδὲ συνίουσιν,",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:15,ἐπαχύνθη γὰρ ἡ καρδία τοῦ λαοῦ,τούτου,",           καὶ τοῖς ὠσὶν  βαρέως ἤκουσαν           καὶ τοὺς ὀφθαλμοὺς αὐτῶν ἐκάμμυσαν,        μήποτε ἴδωσιν τοῖς",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:19,"συνιέντος ἔρχεται ὁ πονηρὸς καὶ ἁρπάζει τὸ ἐσπαρμένον ἐν τῇ καρδίᾳ αὐτοῦ,",οὗτός,ἐστιν ὁ παρὰ τὴν ὁδὸν σπαρείς.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:20,"ὁ δὲ ἐπὶ τὰ πετρώδη σπαρείς,",οὗτός,"ἐστιν ὁ τὸν λόγον ἀκούων καὶ εὐθὺς μετὰ χαρᾶς λαμβάνων αὐτόν,",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:22,"ὁ δὲ εἰς τὰς ἀκάνθας σπαρείς,",οὗτός,"ἐστιν ὁ τὸν λόγον ἀκούων, καὶ ἡ μέριμνα τοῦ αἰῶνος  καὶ ἡ ἀπάτη",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:23,"ὁ δὲ ἐπὶ τὴν καλὴν γῆν σπαρείς,",οὗτός,"ἐστιν ὁ τὸν λόγον ἀκούων καὶ συνιείς, ὃς δὴ καρποφορεῖ καὶ ποιεῖ ὃ",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:28,ὁ δὲ ἔφη αὐτοῖς· ἐχθρὸς ἄνθρωπος,τοῦτο,ἐποίησεν. οἱ δὲ δοῦλοι λέγουσιν αὐτῷ· θέλεις οὖν ἀπελθόντες συλλέξωμεν αὐτά;,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:34,—,ταῦτα,"πάντα ἐλάλησεν ὁ Ἰησοῦς ἐν παραβολαῖς τοῖς ὄχλοις καὶ χωρὶς παραβολῆς οὐδὲν ἐλάλει αὐτοῖς,",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:38,"ὁ δὲ ἀγρός ἐστιν ὁ κόσμος, τὸ δὲ καλὸν σπέρμα",οὗτοί,"εἰσιν οἱ υἱοὶ τῆς βασιλείας· τὰ δὲ ζιζάνιά εἰσιν οἱ υἱοὶ τοῦ πονηροῦ,",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:51,Συνήκατε,ταῦτα,πάντα; λέγουσιν αὐτῷ· ναί.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:52,ὁ δὲ εἶπεν αὐτοῖς· διὰ,τοῦτο,"πᾶς γραμματεὺς μαθητευθεὶς τῇ βασιλείᾳ τῶν οὐρανῶν ὅμοιός ἐστιν ἀνθρώπῳ οἰκοδεσπότῃ, ὅστις ἐκβάλλει",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:53,Καὶ ἐγένετο ὅτε ἐτέλεσεν ὁ Ἰησοῦς τὰς παραβολὰς,ταύτας,", μετῆρεν ἐκεῖθεν.",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:54,"καὶ ἐλθὼν εἰς τὴν πατρίδα αὐτοῦ ἐδίδασκεν αὐτοὺς ἐν τῇ συναγωγῇ αὐτῶν, ὥστε ἐκπλήσσεσθαι αὐτοὺς καὶ λέγειν· πόθεν",τούτῳ,ἡ σοφία αὕτη καὶ αἱ δυνάμεις;,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:54,"τῇ συναγωγῇ αὐτῶν, ὥστε ἐκπλήσσεσθαι αὐτοὺς καὶ λέγειν· πόθεν τούτῳ  ἡ σοφία",αὕτη,καὶ αἱ δυνάμεις;,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:55,οὐχ,οὗτός,ἐστιν ὁ τοῦ τέκτονος υἱός; οὐχ ἡ μήτηρ αὐτοῦ λέγεται Μαριὰμ καὶ οἱ,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:56,καὶ αἱ ἀδελφαὶ αὐτοῦ οὐχὶ πᾶσαι πρὸς ἡμᾶς εἰσιν; πόθεν οὖν,τούτῳ,ταῦτα πάντα;,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 13:56,καὶ αἱ ἀδελφαὶ αὐτοῦ οὐχὶ πᾶσαι πρὸς ἡμᾶς εἰσιν; πόθεν οὖν τούτῳ,ταῦτα,πάντα;,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 14:2,καὶ εἶπεν τοῖς παισὶν αὐτοῦ·,οὗτός,ἐστιν Ἰωάννης ὁ βαπτιστής · αὐτὸς ἠγέρθη ἀπὸ τῶν νεκρῶν καὶ διὰ τοῦτο αἱ δυνάμεις ἐνεργοῦσιν ἐν αὐτῷ.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 14:2,καὶ εἶπεν τοῖς παισὶν αὐτοῦ·  οὗτός ἐστιν Ἰωάννης ὁ βαπτιστής · αὐτὸς ἠγέρθη ἀπὸ τῶν νεκρῶν καὶ διὰ,τοῦτο,αἱ δυνάμεις ἐνεργοῦσιν ἐν αὐτῷ.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 15:8,ὁ λαὸς,οὗτος,"τοῖς χείλεσίν με τιμᾷ,        ἡ δὲ καρδία αὐτῶν πόρρω ἀπέχει ἀπʼ ἐμοῦ",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 15:11,"οὐ  τὸ εἰσερχόμενον εἰς τὸ στόμα κοινοῖ τὸν ἄνθρωπον, ἀλλὰ τὸ ἐκπορευόμενον ἐκ τοῦ στόματος",τοῦτο,κοινοῖ τὸν ἄνθρωπον.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 15:15,Ἀποκριθεὶς δὲ ὁ Πέτρος εἶπεν αὐτῷ· φράσον ἡμῖν τὴν παραβολὴν [,ταύτην,].,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 15:20,—,ταῦτά,"ἐστιν τὰ κοινοῦντα τὸν ἄνθρωπον, τὸ δὲ ἀνίπτοις χερσὶν φαγεῖν οὐ κοινοῖ τὸν ἄνθρωπον.",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 16:18,"κἀγὼ δέ σοι λέγω ὅτι σὺ εἶ Πέτρος, καὶ ἐπὶ",ταύτῃ,τῇ πέτρᾳ οἰκοδομήσω μου τὴν ἐκκλησίαν καὶ πύλαι ᾅδου οὐ κατισχύσουσιν αὐτῆς.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 16:22,"καὶ προσλαβόμενος αὐτὸν ὁ Πέτρος ἤρξατο ἐπιτιμᾶν αὐτῷ λέγων·  ἵλεώς σοι, κύριε· οὐ μὴ ἔσται σοι",τοῦτο,.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 17:5,"ἔτι αὐτοῦ λαλοῦντος ἰδοὺ νεφέλη φωτεινὴ ἐπεσκίασεν αὐτούς, καὶ ἰδοὺ φωνὴ ἐκ τῆς νεφέλης λέγουσα·",οὗτός,"ἐστιν ὁ υἱός μου ὁ ἀγαπητός, ἐν ᾧ εὐδόκησα· ἀκούετε αὐτοῦ.",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 17:20,"γὰρ λέγω ὑμῖν, ἐὰν ἔχητε πίστιν ὡς κόκκον σινάπεως, ἐρεῖτε τῷ ὄρει",τούτῳ,"· μετάβα ἔνθεν ἐκεῖ, καὶ μεταβήσεται· καὶ οὐδὲν ἀδυνατήσει ὑμῖν.",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 18:4,ὅστις οὖν ταπεινώσει ἑαυτὸν ὡς τὸ παιδίον,τοῦτο,", οὗτός ἐστιν ὁ μείζων ἐν τῇ βασιλείᾳ τῶν οὐρανῶν.",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 18:4,"ὅστις οὖν ταπεινώσει ἑαυτὸν ὡς τὸ παιδίον τοῦτο,",οὗτός,ἐστιν ὁ μείζων ἐν τῇ βασιλείᾳ τῶν οὐρανῶν.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 18:6,Ὃς δʼ ἂν σκανδαλίσῃ ἕνα τῶν μικρῶν,τούτων,"τῶν πιστευόντων εἰς ἐμέ, συμφέρει αὐτῷ ἵνα κρεμασθῇ μύλος ὀνικὸς περὶ τὸν τράχηλον",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 18:10,Ὁρᾶτε μὴ καταφρονήσητε ἑνὸς τῶν μικρῶν,τούτων,·  λέγω γὰρ ὑμῖν ὅτι οἱ ἄγγελοι αὐτῶν ἐν οὐρανοῖς διὰ παντὸς βλέπουσιν τὸ,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 18:14,οὕτως οὐκ ἔστιν θέλημα ἔμπροσθεν τοῦ πατρὸς ὑμῶν τοῦ ἐν οὐρανοῖς ἵνα ἀπόληται ἓν τῶν μικρῶν,τούτων,.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 18:23,Διὰ,τοῦτο,"ὡμοιώθη ἡ βασιλεία τῶν οὐρανῶν ἀνθρώπῳ βασιλεῖ, ὃς ἠθέλησεν συνᾶραι λόγον μετὰ τῶν δούλων αὐτοῦ.",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 19:1,Καὶ ἐγένετο ὅτε ἐτέλεσεν ὁ Ἰησοῦς τοὺς λόγους,τούτους,", μετῆρεν ἀπὸ τῆς Γαλιλαίας καὶ ἦλθεν εἰς τὰ ὅρια τῆς Ἰουδαίας πέραν τοῦ Ἰορδάνου.",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 19:5,καὶ εἶπεν· ἕνεκα,τούτου,"καταλείψει ἄνθρωπος τὸν πατέρα καὶ τὴν μητέρα καὶ κολληθήσεται τῇ γυναικὶ αὐτοῦ, καὶ",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 19:11,ὁ δὲ εἶπεν αὐτοῖς· οὐ πάντες χωροῦσιν τὸν λόγον [,τοῦτον,] ἀλλʼ οἷς δέδοται.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 19:20,λέγει αὐτῷ ὁ νεανίσκος· πάντα,ταῦτα,ἐφύλαξα· τί ἔτι ὑστερῶ;,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 19:26,ἐμβλέψας δὲ ὁ Ἰησοῦς εἶπεν αὐτοῖς· παρὰ ἀνθρώποις,τοῦτο,"ἀδύνατόν ἐστιν, παρὰ δὲ θεῷ πάντα δυνατά.",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 20:12,λέγοντες·,οὗτοι,"οἱ ἔσχατοι μίαν ὥραν ἐποίησαν, καὶ ἴσους ἡμῖν αὐτοὺς ἐποίησας τοῖς βαστάσασιν τὸ",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 20:14,ἆρον τὸ σὸν καὶ ὕπαγε. θέλω δὲ,τούτῳ,τῷ ἐσχάτῳ δοῦναι ὡς καὶ σοί·,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 20:21,ὁ δὲ εἶπεν αὐτῇ· τί θέλεις; λέγει αὐτῷ· εἰπὲ ἵνα καθίσωσιν,οὗτοι,οἱ δύο υἱοί μου εἷς ἐκ δεξιῶν σου καὶ εἷς ἐξ εὐωνύμων σου ἐν τῇ βασιλείᾳ σου.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 20:23,τὸ δὲ καθίσαι ἐκ δεξιῶν μου καὶ ἐξ εὐωνύμων  οὐκ ἔστιν ἐμὸν [,τοῦτο,"] δοῦναι, ἀλλʼ οἷς ἡτοίμασται ὑπὸ τοῦ πατρός μου.",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 21:4,—,τοῦτο,δὲ  γέγονεν ἵνα πληρωθῇ τὸ ῥηθὲν διὰ τοῦ προφήτου λέγοντος·,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 21:10,Καὶ εἰσελθόντος αὐτοῦ εἰς Ἱεροσόλυμα ἐσείσθη πᾶσα ἡ πόλις λέγουσα· τίς ἐστιν,οὗτος,;,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 21:11,οἱ δὲ ὄχλοι ἔλεγον·,οὗτός,ἐστιν ὁ προφήτης Ἰησοῦς ὁ ἀπὸ Ναζαρὲθ τῆς Γαλιλαίας.,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 21:16,καὶ εἶπαν αὐτῷ· ἀκούεις τί,οὗτοι,λέγουσιν; ὁ δὲ Ἰησοῦς λέγει αὐτοῖς· ναί. οὐδέποτε ἀνέγνωτε ὅτι        ἐκ στόματος νηπίων καὶ θηλαζόντων κατηρτίσω αἶνον;,οὗτος,Louw Nida 92.29,ουτος,pronoun,—
NA28,Matthew 21:21,"μὴ διακριθῆτε, οὐ μόνον τὸ τῆς συκῆς ποιήσετε, ἀλλὰ κἂν τῷ ὄρει",τούτῳ,"εἴπητε· ἄρθητι καὶ βλήθητι εἰς τὴν θάλασσαν, γενήσεται·",οὗτος,Louw Nida 92.29,ουτος,pronoun,—
