Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Acts 17:18,"φιλοσόφων συνέβαλλον αὐτῷ, καί τινες ἔλεγον· τί ἂν θέλοι ὁ σπερμολόγος οὗτος","; οἱ δέ· ξένων δαιμονίων δοκεῖ καταγγελεὺς εἶναι, ὅτι τὸν Ἰησοῦν καὶ τὴν ἀνάστασιν εὐηγγελίζετο."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Acts 17:19,ἐπιλαβόμενοί τε αὐτοῦ ἐπὶ τὸν Ἄρειον πάγον ἤγαγον,· δυνάμεθα γνῶναι τίς ἡ καινὴ αὕτη ἡ ὑπὸ σοῦ λαλουμένη διδαχή;
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Acts 17:21,Ἀθηναῖοι δὲ πάντες καὶ οἱ ἐπιδημοῦντες  ξένοι εἰς οὐδὲν ἕτερον ηὐκαίρουν ἢ,τι ἢ ἀκούειν τι καινότερον.
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Acts 18:13,—,ὅτι παρὰ τὸν νόμον ἀναπείθει οὗτος τοὺς ἀνθρώπους σέβεσθαι τὸν θεόν.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Acts 19:4,εἶπεν δὲ Παῦλος· Ἰωάννης ἐβάπτισεν βάπτισμα μετανοίας τῷ λαῷ,"εἰς τὸν ἐρχόμενον μετʼ αὐτὸν ἵνα πιστεύσωσιν, τοῦτʼ ἔστιν εἰς τὸν Ἰησοῦν."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Acts 19:13,ἐπὶ τοὺς ἔχοντας τὰ πνεύματα τὰ πονηρὰ τὸ ὄνομα τοῦ κυρίου Ἰησοῦ,· ὁρκίζω ὑμᾶς τὸν Ἰησοῦν ὃν Παῦλος κηρύσσει.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Acts 19:26,ἀλλὰ σχεδὸν πάσης τῆς Ἀσίας ὁ Παῦλος οὗτος πείσας μετέστησεν ἱκανὸν ὄχλον,ὅτι οὐκ εἰσὶν θεοὶ οἱ διὰ χειρῶν γινόμενοι.
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Acts 19:28,Ἀκούσαντες δὲ καὶ γενόμενοι πλήρεις θυμοῦ  ἔκραζον,· μεγάλη ἡ Ἄρτεμις Ἐφεσίων.
λέγον,λέγω,present,active,participle,—,neuter,nominative,singular,Acts 20:23,πλὴν ὅτι τὸ πνεῦμα τὸ ἅγιον κατὰ  πόλιν διαμαρτύρεταί μοι,ὅτι δεσμὰ καὶ θλίψεις με μένουσιν.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Acts 21:4,"ἀνευρόντες δὲ τοὺς μαθητὰς ἐπεμείναμεν αὐτοῦ ἡμέρας ἑπτά, οἵτινες τῷ Παύλῳ",διὰ τοῦ πνεύματος μὴ ἐπιβαίνειν εἰς Ἱεροσόλυμα.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Acts 21:11,"ζώνην τοῦ Παύλου, δήσας ἑαυτοῦ τοὺς πόδας καὶ τὰς χεῖρας εἶπεν· τάδε","τὸ πνεῦμα τὸ ἅγιον· τὸν ἄνδρα οὗ ἐστιν ἡ ζώνη αὕτη, οὕτως δήσουσιν"
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Acts 21:21,κατηχήθησαν δὲ περὶ σοῦ ὅτι ἀποστασίαν διδάσκεις ἀπὸ Μωϋσέως τοὺς κατὰ τὰ ἔθνη πάντας Ἰουδαίους,μὴ περιτέμνειν αὐτοὺς τὰ τέκνα μηδὲ τοῖς ἔθεσιν περιπατεῖν.
λέγομεν,λέγω,present,active,indicative,first person,—,—,plural,Acts 21:23,τοῦτο οὖν ποίησον ὅ σοι,· εἰσὶν ἡμῖν ἄνδρες τέσσαρες εὐχὴν ἔχοντες ἐφʼ ἑαυτῶν.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Acts 21:37,Μέλλων τε εἰσάγεσθαι εἰς τὴν παρεμβολὴν ὁ Παῦλος,τῷ χιλιάρχῳ· εἰ ἔξεστίν μοι εἰπεῖν τι πρὸς σέ; ὁ δὲ ἔφη· Ἑλληνιστὶ γινώσκεις;
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Acts 21:40,τῇ χειρὶ τῷ λαῷ. πολλῆς δὲ σιγῆς γενομένης προσεφώνησεν τῇ Ἑβραΐδι διαλέκτῳ,·
λεγούσης,λέγω,present,active,participle,—,feminine,genitive,singular,Acts 22:7,ἔπεσά τε εἰς τὸ ἔδαφος καὶ ἤκουσα φωνῆς,"μοι· Σαοὺλ Σαούλ, τί με διώκεις;"
λέγοντά,λέγω,present,active,participle,—,masculine,accusative,singular,Acts 22:18,καὶ ἰδεῖν αὐτὸν,"μοι· σπεῦσον καὶ ἔξελθε ἐν τάχει ἐξ Ἰερουσαλήμ, διότι οὐ παραδέξονταί σου μαρτυρίαν περὶ ἐμοῦ."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Acts 22:22,Ἤκουον δὲ αὐτοῦ ἄχρι τούτου τοῦ λόγου καὶ ἐπῆραν τὴν φωνὴν αὐτῶν,"· αἶρε ἀπὸ τῆς γῆς τὸν τοιοῦτον, οὐ γὰρ καθῆκεν αὐτὸν ζῆν."
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Acts 22:26,ἀκούσας δὲ ὁ ἑκατοντάρχης  προσελθὼν τῷ χιλιάρχῳ ἀπήγγειλεν,·  τί μέλλεις ποιεῖν; ὁ γὰρ ἄνθρωπος οὗτος Ῥωμαῖός ἐστιν.
λέγε,λέγω,present,active,imperative,second person,—,—,singular,Acts 22:27,προσελθὼν δὲ ὁ χιλίαρχος εἶπεν αὐτῷ·,"μοι, σὺ Ῥωμαῖος εἶ; ὁ δὲ ἔφη· ναί."
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Acts 23:8,Σαδδουκαῖοι μὲν γὰρ,"μὴ εἶναι ἀνάστασιν μήτε ἄγγελον μήτε πνεῦμα, Φαρισαῖοι δὲ ὁμολογοῦσιν τὰ ἀμφότερα."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Acts 23:9,"ἐγένετο δὲ κραυγὴ μεγάλη, καὶ ἀναστάντες τινὲς τῶν γραμματέων τοῦ μέρους τῶν Φαρισαίων διεμάχοντο",· οὐδὲν κακὸν εὑρίσκομεν ἐν τῷ ἀνθρώπῳ τούτῳ· εἰ δὲ πνεῦμα ἐλάλησεν αὐτῷ ἢ ἄγγελος;
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Acts 23:12,Γενομένης δὲ ἡμέρας ποιήσαντες συστροφὴν οἱ Ἰουδαῖοι ἀνεθεμάτισαν ἑαυτοὺς,μήτε φαγεῖν μήτε πιεῖν ἕως οὗ ἀποκτείνωσιν τὸν Παῦλον.
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Acts 23:30,μηνυθείσης δέ μοι ἐπιβουλῆς εἰς τὸν ἄνδρα ἔσεσθαι ἐξαυτῆς ἔπεμψα πρὸς σὲ παραγγείλας καὶ τοῖς κατηγόροις,[τὰ] πρὸς αὐτὸν ἐπὶ σοῦ.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Acts 24:2,κληθέντος δὲ αὐτοῦ ἤρξατο κατηγορεῖν ὁ Τέρτυλλος,"· πολλῆς εἰρήνης τυγχάνοντες διὰ σοῦ καὶ διορθωμάτων γινομένων τῷ ἔθνει τούτῳ διὰ τῆς σῆς προνοίας,"
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Acts 24:10,Ἀπεκρίθη τε ὁ Παῦλος νεύσαντος αὐτῷ τοῦ ἡγεμόνος,"· ἐκ πολλῶν ἐτῶν ὄντα σε κριτὴν  τῷ ἔθνει τούτῳ ἐπιστάμενος εὐθύμως τὰ περὶ ἐμαυτοῦ ἀπολογοῦμαι,"
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Acts 24:14,ὁμολογῶ δὲ τοῦτό σοι ὅτι κατὰ τὴν ὁδὸν ἣν,"αἵρεσιν, οὕτως λατρεύω τῷ πατρῴῳ θεῷ πιστεύων πᾶσιν τοῖς κατὰ τὸν νόμον καὶ"
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Acts 25:14,"ὡς δὲ πλείους ἡμέρας διέτριβον ἐκεῖ, ὁ Φῆστος τῷ βασιλεῖ ἀνέθετο τὰ κατὰ τὸν Παῦλον","· ἀνήρ τίς ἐστιν καταλελειμμένος ὑπὸ Φήλικος δέσμιος,"
ἔλεγον,λέγω,imperfect,active,indicative,first person,—,—,singular,Acts 25:20,ἀπορούμενος δὲ ἐγὼ  τὴν περὶ τούτων ζήτησιν,εἰ βούλοιτο πορεύεσθαι εἰς Ἱεροσόλυμα κἀκεῖ κρίνεσθαι περὶ τούτων.
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Acts 26:1,Ἀγρίππας δὲ πρὸς τὸν Παῦλον ἔφη· ἐπιτρέπεταί σοι περὶ σεαυτοῦ,. τότε ὁ Παῦλος  ἐκτείνας τὴν χεῖρα ἀπελογεῖτο·
λέγουσαν,λέγω,present,active,participle,—,feminine,accusative,singular,Acts 26:14,πάντων τε καταπεσόντων ἡμῶν εἰς τὴν γῆν  ἤκουσα φωνὴν,"πρός με τῇ Ἑβραΐδι διαλέκτῳ· Σαοὺλ Σαούλ, τί με διώκεις; σκληρόν σοι πρὸς κέντρα λακτίζειν."
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Acts 26:22,ἄχρι τῆς ἡμέρας ταύτης ἕστηκα μαρτυρόμενος μικρῷ τε καὶ μεγάλῳ οὐδὲν ἐκτὸς,"ὧν τε οἱ προφῆται ἐλάλησαν μελλόντων γίνεσθαι καὶ Μωϋσῆς,"
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Acts 26:31,καὶ ἀναχωρήσαντες ἐλάλουν πρὸς ἀλλήλους,ὅτι οὐδὲν θανάτου ἢ δεσμῶν ἄξιόν [τι] πράσσει ὁ ἄνθρωπος οὗτος.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Acts 27:10,—,"αὐτοῖς· ἄνδρες, θεωρῶ ὅτι μετὰ ὕβρεως καὶ πολλῆς ζημίας οὐ μόνον τοῦ φορτίου"
λεγομένοις,λέγω,present,passive,participle,—,neuter,dative,plural,Acts 27:11,ὁ δὲ ἑκατοντάρχης τῷ κυβερνήτῃ καὶ τῷ ναυκλήρῳ μᾶλλον ἐπείθετο ἢ τοῖς ὑπὸ  Παύλου,.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Acts 27:24,—,"· μὴ φοβοῦ, Παῦλε, Καίσαρί σε δεῖ παραστῆναι, καὶ ἰδοὺ κεχάρισταί σοι ὁ θεὸς"
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Acts 27:33,"Ἄχρι δὲ οὗ ἡμέρα ἤμελλεν γίνεσθαι, παρεκάλει ὁ Παῦλος ἅπαντας μεταλαβεῖν τροφῆς",· τεσσαρεσκαιδεκάτην σήμερον ἡμέραν προσδοκῶντες ἄσιτοι διατελεῖτε μηθὲν προσλαβόμενοι.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Acts 28:4,"ὡς δὲ εἶδον οἱ βάρβαροι κρεμάμενον τὸ θηρίον ἐκ τῆς χειρὸς αὐτοῦ, πρὸς ἀλλήλους",· πάντως φονεύς ἐστιν ὁ ἄνθρωπος οὗτος ὃν διασωθέντα ἐκ τῆς θαλάσσης ἡ δίκη ζῆν οὐκ εἴασεν.
ἔλεγον,λέγω,imperfect,active,indicative,third person,—,—,plural,Acts 28:6,πολὺ δὲ αὐτῶν προσδοκώντων καὶ θεωρούντων μηδὲν ἄτοπον εἰς αὐτὸν γινόμενον μεταβαλόμενοι,αὐτὸν εἶναι θεόν.
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Acts 28:17,Ἐγένετο δὲ μετὰ ἡμέρας τρεῖς συγκαλέσασθαι αὐτὸν τοὺς ὄντας τῶν Ἰουδαίων πρώτους· συνελθόντων δὲ αὐτῶν,"πρὸς αὐτούς· ἐγώ, ἄνδρες ἀδελφοί, οὐδὲν ἐναντίον ποιήσας τῷ λαῷ ἢ τοῖς ἔθεσιν"
λεγομένοις,λέγω,present,passive,participle,—,neuter,dative,plural,Acts 28:24,καὶ οἱ μὲν  ἐπείθοντο τοῖς,", οἱ δὲ ἠπίστουν·"
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Acts 28:26,—,·      πορεύθητι πρὸς τὸν λαὸν τοῦτον καὶ εἰπόν·        ἀκοῇ ἀκούσετε καὶ οὐ μὴ συνῆτε
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Romans 2:22,ὁ,μὴ μοιχεύειν μοιχεύεις; ὁ βδελυσσόμενος τὰ εἴδωλα ἱεροσυλεῖς;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Romans 3:5,τί ἐροῦμεν; μὴ ἄδικος ὁ θεὸς ὁ ἐπιφέρων τὴν ὀργήν ; κατὰ ἄνθρωπον,.
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Romans 3:8,καὶ μὴ καθὼς βλασφημούμεθα καὶ καθώς φασίν τινες ἡμᾶς,"ὅτι ποιήσωμεν τὰ κακά, ἵνα ἔλθῃ  τὰ ἀγαθά; ὧν τὸ κρίμα ἔνδικόν ἐστιν."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 3:19,οἴδαμεν δὲ ὅτι ὅσα ὁ νόμος,"τοῖς ἐν τῷ νόμῳ λαλεῖ, ἵνα πᾶν στόμα φραγῇ καὶ ὑπόδικος γένηται πᾶς ὁ κόσμος τῷ θεῷ·"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 4:3,τί γὰρ ἡ γραφὴ,; ἐπίστευσεν δὲ Ἀβραὰμ τῷ θεῷ καὶ ἐλογίσθη αὐτῷ εἰς δικαιοσύνην.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 4:6,καθάπερ καὶ Δαυὶδ,τὸν μακαρισμὸν τοῦ ἀνθρώπου ᾧ ὁ θεὸς λογίζεται δικαιοσύνην χωρὶς ἔργων·
λέγομεν,λέγω,present,active,indicative,first person,—,—,plural,Romans 4:9,Ὁ μακαρισμὸς οὖν οὗτος ἐπὶ τὴν περιτομὴν  ἢ καὶ ἐπὶ τὴν ἀκροβυστίαν;,γάρ·  ἐλογίσθη τῷ Ἀβραὰμ ἡ πίστις εἰς δικαιοσύνην.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Romans 6:19,Ἀνθρώπινον,διὰ τὴν ἀσθένειαν τῆς σαρκὸς ὑμῶν. ὥσπερ γὰρ παρεστήσατε τὰ μέλη ὑμῶν δοῦλα
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Romans 7:7,διὰ νόμου· τήν τε γὰρ ἐπιθυμίαν οὐκ ᾔδειν εἰ μὴ ὁ νόμος,· οὐκ ἐπιθυμήσεις.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Romans 9:1,Ἀλήθειαν,"ἐν Χριστῷ, οὐ ψεύδομαι, συμμαρτυρούσης μοι τῆς συνειδήσεώς μου ἐν πνεύματι ἁγίῳ,"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 9:15,τῷ Μωϋσεῖ γὰρ,· ἐλεήσω ὃν ἂν ἐλεῶ καὶ οἰκτιρήσω ὃν ἂν οἰκτίρω.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 9:17,—,γὰρ ἡ γραφὴ τῷ Φαραὼ ὅτι εἰς αὐτὸ τοῦτο ἐξήγειρά σε ὅπως ἐνδείξωμαι
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 9:25,ὡς καὶ ἐν τῷ Ὡσηὲ,·      καλέσω τὸν οὐ λαόν μου λαόν μου        καὶ τὴν οὐκ ἠγαπημένην ἠγαπημένην·
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 10:6,ἡ δὲ ἐκ πίστεως δικαιοσύνη οὕτως,· μὴ εἴπῃς ἐν τῇ καρδίᾳ σου· τίς ἀναβήσεται εἰς τὸν οὐρανόν; τοῦτʼ ἔστιν Χριστὸν καταγαγεῖν·
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 10:8,ἀλλὰ τί,; ἐγγύς σου τὸ ῥῆμά ἐστιν ἐν τῷ στόματί σου καὶ ἐν τῇ καρδίᾳ
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 10:11,—,γὰρ ἡ γραφή· πᾶς ὁ πιστεύων ἐπʼ αὐτῷ οὐ καταισχυνθήσεται.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 10:16,Ἀλλʼ οὐ πάντες ὑπήκουσαν τῷ εὐαγγελίῳ. Ἠσαΐας γὰρ,"· κύριε, τίς ἐπίστευσεν τῇ ἀκοῇ ἡμῶν;"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Romans 10:18,ἀλλὰ,", μὴ οὐκ ἤκουσαν; μενοῦνγε·      εἰς πᾶσαν τὴν γῆν ἐξῆλθεν ὁ φθόγγος αὐτῶν        καὶ"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Romans 10:19,ἀλλὰ,", μὴ Ἰσραὴλ οὐκ ἔγνω; πρῶτος Μωϋσῆς λέγει·      ἐγὼ παραζηλώσω ὑμᾶς ἐπʼ οὐκ ἔθνει"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 10:19,"ἀλλὰ λέγω, μὴ Ἰσραὴλ οὐκ ἔγνω; πρῶτος Μωϋσῆς","·      ἐγὼ παραζηλώσω ὑμᾶς ἐπʼ οὐκ ἔθνει,        ἐπʼ ἔθνει ἀσυνέτῳ παροργιῶ ὑμᾶς."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 10:20,Ἠσαΐας δὲ ἀποτολμᾷ καὶ,"·      εὑρέθην [ἐν] τοῖς ἐμὲ μὴ ζητοῦσιν,        ἐμφανὴς ἐγενόμην  τοῖς ἐμὲ μὴ ἐπερωτῶσιν."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 10:21,πρὸς δὲ τὸν Ἰσραὴλ,·      ὅλην τὴν ἡμέραν ἐξεπέτασα τὰς χεῖράς μου        πρὸς λαὸν ἀπειθοῦντα καὶ ἀντιλέγοντα.
Λέγω,λέγω,present,active,indicative,first person,—,—,singular,Romans 11:1,—,"οὖν, μὴ ἀπώσατο ὁ θεὸς τὸν λαὸν αὐτοῦ; μὴ γένοιτο· καὶ γὰρ ἐγὼ"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 11:2,οὐκ ἀπώσατο ὁ θεὸς τὸν λαὸν αὐτοῦ ὃν προέγνω. ἢ οὐκ οἴδατε ἐν Ἠλίᾳ τί,"ἡ γραφή, ὡς ἐντυγχάνει τῷ θεῷ κατὰ τοῦ Ἰσραήλ;"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 11:4,ἀλλὰ τί,"αὐτῷ ὁ χρηματισμός; κατέλιπον ἐμαυτῷ ἑπτακισχιλίους ἄνδρας, οἵτινες οὐκ ἔκαμψαν γόνυ τῇ Βάαλ."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 11:9,καὶ Δαυὶδ,"·      γενηθήτω ἡ τράπεζα αὐτῶν εἰς παγίδα καὶ εἰς θήραν        καὶ εἰς σκάνδαλον καὶ εἰς ἀνταπόδομα αὐτοῖς,"
Λέγω,λέγω,present,active,indicative,first person,—,—,singular,Romans 11:11,—,"οὖν, μὴ ἔπταισαν ἵνα πέσωσιν; μὴ γένοιτο· ἀλλὰ τῷ αὐτῶν παραπτώματι ἡ σωτηρία"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Romans 11:13,Ὑμῖν δὲ,"τοῖς ἔθνεσιν· ἐφʼ ὅσον μὲν οὖν εἰμι ἐγὼ ἐθνῶν ἀπόστολος, τὴν διακονίαν μου δοξάζω,"
Λέγω,λέγω,present,active,indicative,first person,—,—,singular,Romans 12:3,—,γὰρ διὰ τῆς χάριτος  τῆς δοθείσης μοι παντὶ τῷ ὄντι ἐν ὑμῖν μὴ
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 12:19,"μὴ ἑαυτοὺς ἐκδικοῦντες, ἀγαπητοί, ἀλλὰ δότε τόπον τῇ ὀργῇ, γέγραπται γάρ· ἐμοὶ ἐκδίκησις, ἐγὼ ἀνταποδώσω,",κύριος.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 14:11,"γέγραπται γάρ·        ζῶ ἐγώ,","κύριος, ὅτι ἐμοὶ κάμψει πᾶν γόνυ        καὶ πᾶσα γλῶσσα ἐξομολογήσεται τῷ θεῷ."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Romans 15:8,—,"γὰρ Χριστὸν διάκονον γεγενῆσθαι περιτομῆς ὑπὲρ ἀληθείας θεοῦ, εἰς τὸ βεβαιῶσαι τὰς ἐπαγγελίας τῶν πατέρων,"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 15:10,καὶ πάλιν,"·        εὐφράνθητε, ἔθνη, μετὰ τοῦ λαοῦ αὐτοῦ."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Romans 15:12,καὶ πάλιν Ἠσαΐας,"·        ἔσται ἡ ῥίζα τοῦ Ἰεσσαὶ           καὶ ὁ ἀνιστάμενος ἄρχειν ἐθνῶν,        ἐπʼ αὐτῷ ἔθνη ἐλπιοῦσιν."
λέγητε,λέγω,present,active,subjunctive,second person,—,—,plural,1 Corinthians 1:10,"Παρακαλῶ δὲ ὑμᾶς, ἀδελφοί, διὰ τοῦ ὀνόματος τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ἵνα τὸ αὐτὸ","πάντες καὶ μὴ ᾖ ἐν ὑμῖν σχίσματα, ἦτε δὲ κατηρτισμένοι ἐν τῷ αὐτῷ"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,1 Corinthians 1:12,—,"δὲ τοῦτο ὅτι ἕκαστος ὑμῶν λέγει· ἐγὼ μέν εἰμι Παύλου, ἐγὼ δὲ Ἀπολλῶ"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,1 Corinthians 1:12,λέγω δὲ τοῦτο ὅτι ἕκαστος ὑμῶν,"· ἐγὼ μέν εἰμι Παύλου, ἐγὼ δὲ Ἀπολλῶ, ἐγὼ δὲ Κηφᾶ, ἐγὼ δὲ Χριστοῦ."
λέγῃ,λέγω,present,active,subjunctive,third person,—,—,singular,1 Corinthians 3:4,ὅταν γὰρ,"τις· ἐγὼ μέν εἰμι Παύλου, ἕτερος δέ· ἐγὼ Ἀπολλῶ, οὐκ ἄνθρωποί ἐστε;"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,1 Corinthians 6:5,πρὸς ἐντροπὴν ὑμῖν,". οὕτως οὐκ ἔνι ἐν ὑμῖν οὐδεὶς σοφός, ὃς δυνήσεται διακρῖναι ἀνὰ μέσον τοῦ ἀδελφοῦ αὐτοῦ;"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,1 Corinthians 7:6,τοῦτο δὲ,κατὰ συγγνώμην οὐ κατʼ ἐπιταγήν.
Λέγω,λέγω,present,active,indicative,first person,—,—,singular,1 Corinthians 7:8,—,"δὲ τοῖς ἀγάμοις καὶ ταῖς χήραις, καλὸν αὐτοῖς ἐὰν μείνωσιν ὡς κἀγώ·"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,1 Corinthians 7:12,Τοῖς δὲ λοιποῖς,ἐγὼ οὐχ ὁ κύριος· εἴ τις ἀδελφὸς γυναῖκα ἔχει ἄπιστον καὶ αὕτη συνευδοκεῖ
λέγω,λέγω,present,active,indicative,first person,—,—,singular,1 Corinthians 7:35,τοῦτο δὲ πρὸς τὸ ὑμῶν αὐτῶν σύμφορον,", οὐχ ἵνα βρόχον ὑμῖν ἐπιβάλω ἀλλὰ πρὸς τὸ εὔσχημον καὶ εὐπάρεδρον τῷ κυρίῳ ἀπερισπάστως."
λεγόμενοι,λέγω,present,passive,participle,—,masculine,nominative,plural,1 Corinthians 8:5,καὶ γὰρ εἴπερ εἰσὶν,"θεοὶ εἴτε ἐν οὐρανῷ εἴτε ἐπὶ γῆς, ὥσπερ εἰσὶν θεοὶ πολλοὶ καὶ κύριοι πολλοί,"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,1 Corinthians 9:8,Μὴ κατὰ ἄνθρωπον ταῦτα λαλῶ ἢ καὶ ὁ νόμος ταῦτα οὐ,;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,1 Corinthians 9:10,ἢ διʼ ἡμᾶς πάντως,; διʼ ἡμᾶς γὰρ ἐγράφη ὅτι ὀφείλει ἐπʼ ἐλπίδι ὁ ἀροτριῶν ἀροτριᾶν καὶ ὁ
λέγω,λέγω,present,active,indicative,first person,—,—,singular,1 Corinthians 10:15,ὡς φρονίμοις,· κρίνατε ὑμεῖς ὅ φημι.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,1 Corinthians 10:29,συνείδησιν δὲ,οὐχὶ τὴν ἑαυτοῦ ἀλλὰ τὴν τοῦ ἑτέρου. ἱνατί γὰρ ἡ ἐλευθερία μου κρίνεται ὑπὸ ἄλλης συνειδήσεως;
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,1 Corinthians 11:25,ὡσαύτως καὶ τὸ ποτήριον μετὰ τὸ δειπνῆσαι,· τοῦτο τὸ ποτήριον ἡ καινὴ διαθήκη ἐστὶν ἐν τῷ ἐμῷ αἵματι· τοῦτο ποιεῖτε
λέγει,λέγω,present,active,indicative,third person,—,—,singular,1 Corinthians 12:3,διὸ γνωρίζω ὑμῖν ὅτι οὐδεὶς ἐν πνεύματι θεοῦ λαλῶν,"Ἀνάθεμα Ἰησοῦς, καὶ οὐδεὶς δύναται εἰπεῖν · Κύριος Ἰησοῦς, εἰ μὴ ἐν πνεύματι ἁγίῳ."
λέγεις,λέγω,present,active,indicative,second person,—,—,singular,1 Corinthians 14:16,τοῦ ἰδιώτου πῶς ἐρεῖ τὸ ἀμὴν ἐπὶ τῇ σῇ εὐχαριστίᾳ; ἐπειδὴ τί,οὐκ οἶδεν·
λέγει,λέγω,present,active,indicative,third person,—,—,singular,1 Corinthians 14:21,"ἐν χείλεσιν ἑτέρων λαλήσω τῷ λαῷ τούτῳ        καὶ οὐδʼ οὕτως εἰσακούσονταί μου,",κύριος.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,1 Corinthians 14:34,"αἱ γυναῖκες  ἐν ταῖς ἐκκλησίαις σιγάτωσαν· οὐ γὰρ ἐπιτρέπεται αὐταῖς λαλεῖν, ἀλλʼ ὑποτασσέσθωσαν, καθὼς καὶ ὁ νόμος",.
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,1 Corinthians 15:12,"Εἰ δὲ Χριστὸς κηρύσσεται ὅτι ἐκ νεκρῶν ἐγήγερται, πῶς",ἐν ὑμῖν τινες ὅτι ἀνάστασις νεκρῶν οὐκ ἔστιν;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,1 Corinthians 15:51,ἰδοὺ μυστήριον ὑμῖν,"·  πάντες  οὐ κοιμηθησόμεθα, πάντες δὲ ἀλλαγησόμεθα,"
