Resource,Reference,Previous Context,Result,Next Context,Lemma (Greek),Louw-Nida,Root,Part of Speech,Adverb/particle Type (Logos Greek)
NA28,Mark 10:17,"Καὶ ἐκπορευομένου αὐτοῦ εἰς ὁδὸν προσδραμὼν εἷς καὶ γονυπετήσας αὐτὸν ἐπηρώτα αὐτόν· διδάσκαλε ἀγαθέ, τί ποιήσω",ἵνα,ζωὴν αἰώνιον κληρονομήσω;,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 10:35,"Καὶ προσπορεύονται αὐτῷ Ἰάκωβος καὶ Ἰωάννης οἱ υἱοὶ Ζεβεδαίου λέγοντες αὐτῷ· διδάσκαλε, θέλομεν",ἵνα,ὃ ἐὰν αἰτήσωμέν σε ποιήσῃς ἡμῖν.,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 10:37,οἱ δὲ εἶπαν αὐτῷ· δὸς ἡμῖν,ἵνα,εἷς σου ἐκ δεξιῶν καὶ εἷς ἐξ ἀριστερῶν καθίσωμεν ἐν τῇ δόξῃ σου.,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 10:48,καὶ ἐπετίμων αὐτῷ πολλοὶ,ἵνα,"σιωπήσῃ· ὁ δὲ πολλῷ μᾶλλον ἔκραζεν· υἱὲ Δαυίδ, ἐλέησόν με.",ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 10:51,"καὶ ἀποκριθεὶς αὐτῷ ὁ Ἰησοῦς εἶπεν· τί σοι θέλεις ποιήσω; ὁ δὲ τυφλὸς εἶπεν αὐτῷ· ραββουνι,",ἵνα,ἀναβλέψω.,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 11:16,καὶ οὐκ ἤφιεν,ἵνα,τις διενέγκῃ σκεῦος διὰ τοῦ ἱεροῦ.,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 11:25,"Καὶ ὅταν στήκετε προσευχόμενοι, ἀφίετε εἴ τι ἔχετε κατά τινος,",ἵνα,καὶ ὁ πατὴρ ὑμῶν ὁ ἐν τοῖς οὐρανοῖς ἀφῇ ὑμῖν τὰ παραπτώματα ὑμῶν.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 11:28,καὶ ἔλεγον αὐτῷ· ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιεῖς; ἢ τίς σοι ἔδωκεν τὴν ἐξουσίαν ταύτην,ἵνα,ταῦτα ποιῇς;,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 12:2,καὶ ἀπέστειλεν πρὸς τοὺς γεωργοὺς τῷ καιρῷ δοῦλον,ἵνα,παρὰ τῶν γεωργῶν λάβῃ ἀπὸ τῶν καρπῶν τοῦ ἀμπελῶνος·,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 12:13,Καὶ ἀποστέλλουσιν πρὸς αὐτόν τινας τῶν Φαρισαίων καὶ τῶν Ἡρῳδιανῶν,ἵνα,αὐτὸν ἀγρεύσωσιν λόγῳ.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 12:15,Ὁ δὲ εἰδὼς αὐτῶν τὴν ὑπόκρισιν εἶπεν αὐτοῖς· τί με πειράζετε; φέρετέ μοι δηνάριον,ἵνα,ἴδω.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
NA28,Mark 12:19,"διδάσκαλε, Μωϋσῆς ἔγραψεν ἡμῖν ὅτι ἐάν τινος ἀδελφὸς ἀποθάνῃ καὶ καταλίπῃ γυναῖκα καὶ μὴ ἀφῇ τέκνον,",ἵνα,λάβῃ ὁ ἀδελφὸς αὐτοῦ τὴν γυναῖκα  καὶ ἐξαναστήσῃ σπέρμα τῷ ἀδελφῷ αὐτοῦ.,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 13:18,προσεύχεσθε δὲ,ἵνα,μὴ γένηται χειμῶνος·,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 13:34,δούλοις αὐτοῦ τὴν ἐξουσίαν ἑκάστῳ τὸ ἔργον αὐτοῦ καὶ τῷ θυρωρῷ ἐνετείλατο,ἵνα,γρηγορῇ.,ἵνα,Louw Nida 90.22,ινα,conjunction,—
NA28,Mark 14:10,Καὶ  Ἰούδας Ἰσκαριὼθ ὁ εἷς τῶν δώδεκα ἀπῆλθεν πρὸς τοὺς ἀρχιερεῖς,ἵνα,αὐτὸν παραδοῖ αὐτοῖς.,ἵνα,Louw Nida 89.59,ινα,conjunction,—
